-30,-30,-30,0.000667481,1.08593e-08,13404.3,13637.8,1.8439e+08,-1.11199e+06,0.252681,128871,
-30,-28,-30,0.000670439,1.19461e-08,13465.1,13701,1.86093e+08,-1.12026e+06,0.162077,235900,
-30,-26,-30,0.000673199,1.38099e-08,13507.6,13746.3,1.87312e+08,-1.12659e+06,0.0671173,313914,
-30,-24,-30,0.000678016,1.46117e-08,13546.1,13788.8,1.8845e+08,-1.13278e+06,-0.0216712,385988,
-30,-22,-30,0.000681009,1.65131e-08,13580.6,13828,1.89494e+08,-1.1382e+06,-0.146632,418856,
-30,-20,-30,0.000686474,1.74366e-08,13655,13906.1,1.91626e+08,-1.14812e+06,-0.227045,443333,
-30,-18,-30,0.000688273,1.95692e-08,13702.9,13962.8,1.93137e+08,-1.15524e+06,-0.356087,382332,
-30,-16,-30,0.000691217,2.11794e-08,13734.2,14002.5,1.94183e+08,-1.16048e+06,-0.502733,308186,
-30,-14,-30,0.000693672,2.32941e-08,13754.8,14033,1.94964e+08,-1.16457e+06,-0.661832,243410,
-30,-12,-30,0.00069959,2.44051e-08,13798.3,14084.7,1.96352e+08,-1.17138e+06,-0.762172,180566,
-30,-10,-30,0.000699234,2.59747e-08,13834.1,14129.2,1.97539e+08,-1.17707e+06,-0.936263,136600,
-30,-8,-30,0.000702982,2.6465e-08,13828.5,14128.2,1.97477e+08,-1.17745e+06,-1.01258,66230.9,
-30,-6,-30,0.000704852,2.84123e-08,13858.9,14162.7,1.9842e+08,-1.18238e+06,-1.16239,51439.3,
-30,-4,-30,0.000705684,2.88518e-08,13919.9,14223.6,2.00138e+08,-1.19053e+06,-1.293,22054.9,
-30,-2,-30,0.000707932,2.94425e-08,13967.8,14270.9,2.01484e+08,-1.1972e+06,-1.39561,-20303.3,
-30,0,-30,0.000710914,3.00122e-08,13985,14288.6,2.01983e+08,-1.19996e+06,-1.49309,-64523.6,
-30,2,-30,0.000712525,2.98846e-08,14023.7,14323.3,2.02999e+08,-1.20446e+06,-1.55232,-110458,
-30,4,-30,0.000712754,3.0531e-08,14047.7,14342.7,2.03587e+08,-1.20725e+06,-1.6432,-127386,
-30,6,-30,0.00071259,2.93013e-08,14111.4,14399.2,2.05255e+08,-1.21405e+06,-1.70019,-113023,
-30,8,-30,0.000714161,2.87708e-08,14073.4,14354.5,2.04025e+08,-1.20886e+06,-1.75386,-89410,
-30,10,-30,0.000713719,2.86331e-08,14058.1,14332.2,2.03438e+08,-1.20612e+06,-1.80946,-21074.8,
-30,12,-30,0.000711054,2.86102e-08,14074.8,14342.5,2.03779e+08,-1.20726e+06,-1.86772,56871.5,
-30,14,-30,0.000710804,2.67916e-08,14035.8,14299.7,2.02585e+08,-1.2018e+06,-1.84564,90811.3,
-30,16,-30,0.000708987,2.42872e-08,13979.3,14242.4,2.00964e+08,-1.19402e+06,-1.8223,102199,
-30,18,-30,0.000704182,2.32945e-08,13898.7,14161.9,1.98686e+08,-1.1834e+06,-1.80878,103652,
-30,20,-30,0.000703367,2.08568e-08,13820.5,14083,1.96473e+08,-1.17291e+06,-1.7394,130921,
-30,22,-30,0.000697895,1.98242e-08,13752.2,14018.8,1.94649e+08,-1.16436e+06,-1.74588,159097,
-30,24,-30,0.000692652,1.809e-08,13673.6,13939.8,1.92454e+08,-1.15379e+06,-1.66554,184132,
-30,26,-30,0.000688946,1.6275e-08,13592.4,13862.8,1.90293e+08,-1.14371e+06,-1.60418,241598,
-30,28,-30,0.000682447,1.48436e-08,13521.1,13792.1,1.88343e+08,-1.13436e+06,-1.55183,275551,
-30,30,-30,0.000678539,1.28197e-08,13493.9,13762.5,1.8755e+08,-1.1297e+06,-1.4576,261487,
-28,-30,-30,0.000665386,9.43961e-09,13458.3,13688.1,1.85784e+08,-1.11701e+06,0.244787,211428,
-28,-28,-30,0.000668892,1.07764e-08,13514,13745.6,1.87343e+08,-1.12506e+06,0.160278,315693,
-28,-26,-30,0.000673209,1.23341e-08,13571.1,13807.7,1.89011e+08,-1.13329e+06,0.0689535,381421,
-28,-24,-30,0.000676648,1.35911e-08,13615.9,13855.1,1.903e+08,-1.14001e+06,-0.02694,473078,
-28,-22,-30,0.000680264,1.50671e-08,13665.7,13910.1,1.91782e+08,-1.14726e+06,-0.143921,534161,
-28,-20,-30,0.000686453,1.63084e-08,13688.4,13939.9,1.9256e+08,-1.15169e+06,-0.217722,503892,
-28,-18,-30,0.000686714,1.85015e-08,13747.5,14007.6,1.94383e+08,-1.16012e+06,-0.396945,408194,
-28,-16,-30,0.000689389,2.02656e-08,13792.4,14061.4,1.95823e+08,-1.1668e+06,-0.518959,321406,
-28,-14,-30,0.000693781,2.1552e-08,13844.4,14122.5,1.97471e+08,-1.17454e+06,-0.667594,246768,
-28,-12,-30,0.000698307,2.33587e-08,13870.6,14157.9,1.98402e+08,-1.17913e+06,-0.774296,176952,
-28,-10,-30,0.000700231,2.45652e-08,13898,14192.9,1.99334e+08,-1.18406e+06,-0.908279,133264,
-28,-8,-30,0.000704359,2.55078e-08,13908.7,14207.9,1.99728e+08,-1.18647e+06,-0.99257,81798.3,
-28,-6,-30,0.000706222,2.66474e-08,13952.9,14254.8,2.01035e+08,-1.19289e+06,-1.16197,61235,
-28,-4,-30,0.000707748,2.82546e-08,13978.4,14280.2,2.01758e+08,-1.19706e+06,-1.26463,25241.9,
-28,-2,-30,0.000709564,2.84765e-08,14045,14347.5,2.03669e+08,-1.20565e+06,-1.37145,-6032.52,
-28,0,-30,0.000710314,2.82916e-08,14094.5,14394.9,2.0504e+08,-1.21203e+06,-1.46175,-60778.1,
-28,2,-30,0.00071278,2.90187e-08,14134.5,14432.5,2.06136e+08,-1.21721e+06,-1.55645,-83672.9,
-28,4,-30,0.000714473,2.99701e-08,14160.7,14454.5,2.06798e+08,-1.22034e+06,-1.65897,-77628.2,
-28,6,-30,0.000716125,2.83523e-08,14211.2,14499,2.08125e+08,-1.22588e+06,-1.67659,-70665.8,
-28,8,-30,0.000714946,2.82721e-08,14180.8,14463.1,2.0713e+08,-1.22141e+06,-1.75653,-56000.4,
-28,10,-30,0.000714126,2.81428e-08,14173.1,14449.8,2.06788e+08,-1.21981e+06,-1.8256,-10795.4,
-28,12,-30,0.00071475,2.62047e-08,14164.4,14436.3,2.06435e+08,-1.21779e+06,-1.79594,40174.9,
-28,14,-30,0.000712824,2.52992e-08,14128.7,14394.9,2.05289e+08,-1.21272e+06,-1.78503,73667.8,
-28,16,-30,0.000709815,2.42415e-08,14064,14329.4,2.03421e+08,-1.2039e+06,-1.81738,75626,
-28,18,-30,0.000707429,2.24651e-08,13985.8,14251.1,2.01195e+08,-1.19338e+06,-1.76096,59264.2,
-28,20,-30,0.000701747,2.06277e-08,13923.5,14187.1,1.99396e+08,-1.18481e+06,-1.73157,111490,
-28,22,-30,0.000696201,1.94e-08,13851.8,14116.4,1.97397e+08,-1.17516e+06,-1.69429,118180,
-28,24,-30,0.000695154,1.71515e-08,13767.6,14033,1.95054e+08,-1.16422e+06,-1.60874,132704,
-28,26,-30,0.000689114,1.55095e-08,13705.5,13973.9,1.93385e+08,-1.15597e+06,-1.5626,176370,
-28,28,-30,0.000686076,1.3613e-08,13602.7,13873.3,1.90582e+08,-1.14313e+06,-1.47484,211109,
-28,30,-30,0.000679149,1.17398e-08,13570.9,13839.4,1.89662e+08,-1.13787e+06,-1.38761,212542,
-26,-30,-30,0.000662277,8.42634e-09,13475.5,13702.6,1.86198e+08,-1.1184e+06,0.192501,300763,
-26,-28,-30,0.000666372,9.09996e-09,13548.9,13777.9,1.88246e+08,-1.12817e+06,0.119708,388951,
-26,-26,-30,0.000671337,1.06404e-08,13598.4,13830.5,1.8967e+08,-1.1356e+06,0.0444672,468439,
-26,-24,-30,0.000675497,1.20357e-08,13633.6,13871.7,1.90765e+08,-1.14156e+06,-0.0645666,530743,
-26,-22,-30,0.000680482,1.36471e-08,13678,13922.8,1.92132e+08,-1.14851e+06,-0.16501,530975,
-26,-20,-30,0.000683733,1.48402e-08,13750.9,14004.8,1.94348e+08,-1.15886e+06,-0.289442,517990,
-26,-18,-30,0.000687759,1.64593e-08,13775.7,14038.4,1.95224e+08,-1.16333e+06,-0.411907,418228,
-26,-16,-30,0.000690066,1.86926e-08,13832.5,14104.8,1.97015e+08,-1.17163e+06,-0.539337,329482,
-26,-14,-30,0.000695945,2.0725e-08,13883.4,14165.4,1.98651e+08,-1.1791e+06,-0.660744,244781,
-26,-12,-30,0.00069626,2.15437e-08,13893.8,14182,1.99074e+08,-1.18141e+06,-0.7963,183791,
-26,-10,-30,0.000702909,2.26248e-08,13943.4,14240.4,2.00663e+08,-1.18928e+06,-0.910255,133284,
-26,-8,-30,0.000703154,2.42509e-08,13960.6,14259,2.01181e+08,-1.19214e+06,-1.02251,81537.8,
-26,-6,-30,0.000708198,2.47049e-08,14024.9,14325.1,2.03047e+08,-1.20075e+06,-1.13693,42982.9,
-26,-4,-30,0.000709373,2.58269e-08,14065.3,14364.9,2.04188e+08,-1.20653e+06,-1.25142,3664.91,
-26,-2,-30,0.000712153,2.68252e-08,14094.3,14393.9,2.05016e+08,-1.21078e+06,-1.34524,-18042.2,
-26,0,-30,0.000711828,2.80812e-08,14174.7,14472.9,2.07296e+08,-1.22117e+06,-1.46758,-54574.8,
-26,2,-30,0.000714187,2.81394e-08,14229.8,14526.3,2.08848e+08,-1.22797e+06,-1.56128,-59084.6,
-26,4,-30,0.000715846,2.73856e-08,14266.9,14557.6,2.09797e+08,-1.23195e+06,-1.59541,-54435.8,
-26,6,-30,0.00071665,2.7879e-08,14317.2,14604.4,2.11181e+08,-1.23819e+06,-1.67879,-45651.4,
-26,8,-30,0.000717411,2.76491e-08,14270.4,14552.3,2.09707e+08,-1.23164e+06,-1.73283,-8456.5,
-26,10,-30,0.000717947,2.61546e-08,14246.4,14523.4,2.08908e+08,-1.22804e+06,-1.74779,17536.4,
-26,12,-30,0.000716892,2.54177e-08,14232.6,14505,2.08409e+08,-1.22548e+06,-1.74254,51420.5,
-26,14,-30,0.000713529,2.42114e-08,14194.7,14463.4,2.07237e+08,-1.22013e+06,-1.75039,76701.9,
-26,16,-30,0.000711629,2.33543e-08,14161.7,14429.5,2.0627e+08,-1.21529e+06,-1.7709,61534,
-26,18,-30,0.000708368,2.12592e-08,14065.2,14330.6,2.03456e+08,-1.20237e+06,-1.71577,72615.6,
-26,20,-30,0.000704604,1.99988e-08,13964.7,14231.3,2.00625e+08,-1.18974e+06,-1.68883,71549.2,
-26,22,-30,0.000699275,1.82435e-08,13904,14169.1,1.98876e+08,-1.18069e+06,-1.63501,82412,
-26,24,-30,0.000694183,1.65432e-08,13824.1,14089.9,1.96645e+08,-1.17013e+06,-1.57041,104112,
-26,26,-30,0.000691961,1.40017e-08,13737.7,14003.6,1.94231e+08,-1.15881e+06,-1.46163,132749,
-26,28,-30,0.000685711,1.24307e-08,13696.4,13963.9,1.93114e+08,-1.1529e+06,-1.39659,165562,
-26,30,-30,0.000678423,1.13061e-08,13591.8,13859.4,1.9022e+08,-1.13938e+06,-1.34501,174902,
-24,-30,-30,0.000661475,6.5889e-09,13475.3,13701.7,1.86178e+08,-1.11813e+06,0.134187,372027,
