x,y,z,dx,dy,dz
-26.0,-30.0,-30.0,2226292.456041596,2366651.6353584756,20797.249208231155
-26.0,-28.0,-30.0,2274941.1432045894,223264.04145126118,3901.258323519124
-26.0,-26.0,-30.0,2333541.6289253146,219786.37177670535,3312.021813055494
-26.0,-24.0,-30.0,2391815.8639963674,170427.13290253773,20612.102387354957
-26.0,-22.0,-30.0,2460997.527319355,116545.97111973056,14374.951881846864
-26.0,-20.0,-30.0,2527095.31699626,90424.73966258262,2849.8511742976307
-26.0,-18.0,-30.0,2518669.1292170635,69616.69697756805,1634.7518185444762
-26.0,-16.0,-30.0,2542518.5798844225,74361.53612781549,12621.260323080649
-26.0,-14.0,-30.0,2563058.935796662,54802.88950958406,4993.745842235227
-26.0,-12.0,-30.0,2589553.869877411,25953.66714206626,15765.978254593096
-26.0,-10.0,-30.0,2602223.930269684,25415.090532408736,6700.485580087461
-26.0,-8.0,-30.0,2631525.3398466883,27696.669980398823,18928.525094505796
-26.0,-6.0,-30.0,2620818.2569248397,21673.502458253162,19585.770429413795
-26.0,-4.0,-30.0,2651156.6090746927,71421.58117824004,10552.93214454795
-26.0,-2.0,-30.0,2592642.4715473587,71784.87746039112,37536.1808452557
-26.0,0.0,-30.0,2573913.838984939,88364.7729636516,9012.25379361611
-26.0,2.0,-30.0,2543219.8872276642,150598.48469645937,10607.285309093433
-26.0,4.0,-30.0,2513266.7439481127,238267.16702379248,8813.007052222076
-26.0,6.0,-30.0,2471798.782750808,252911.56408818037,25288.555646518318
-26.0,8.0,-30.0,2396750.7458031103,243001.04879629033,16142.142870839683
-26.0,10.0,-30.0,2347501.7241888754,254404.3992478346,27587.881654943194
-26.0,12.0,-30.0,2280879.2020334937,248479.29430333077,23047.880069604136
-26.0,14.0,-30.0,2238646.4101364627,261339.3452641125,12097.817788301107
-26.0,16.0,-30.0,2160678.0854106103,273691.3199893905,14151.267964991965
-26.0,18.0,-30.0,2107850.409856111,296916.52685784333,10385.11131469055
-26.0,20.0,-30.0,2072779.879178175,309121.7529702611,17491.217350032144
-26.0,22.0,-30.0,2042139.6975852458,295789.05704356125,18986.530721497315
-26.0,24.0,-30.0,1950240.8039952263,296451.82696052064,25722.436389602026
-26.0,26.0,-30.0,1933228.671641697,297974.4491674514,51029.27830066281
-26.0,28.0,-30.0,1877926.3851691308,264366.7613639498,51368.38453751507
-26.0,30.0,-30.0,1809266.11668167,2522324.7855224605,12870.091385561143
-24.0,-30.0,-30.0,2785662.0683626877,2792369.0772009115,4095.7186781820606
-24.0,-28.0,-30.0,2855495.0743970815,302018.1788030736,11012.223560767234
