-30,-30,-30,0.000895783,1.18094e-07,1134.21,1235.46,1.46247e+06,-36954.2,-0.148835,1390.87,
-30,-28,-30,0.000902694,1.191e-07,1160.68,1263.94,1.5309e+06,-38289.4,-0.162395,1192.8,
-30,-26,-30,0.000909734,1.20697e-07,1189.49,1295.2,1.60762e+06,-39744.8,-0.175356,296.514,
-30,-24,-30,0.00091408,1.21267e-07,1215.97,1323.98,1.67989e+06,-41082.5,-0.189591,-802.277,
-30,-22,-30,0.000918828,1.21831e-07,1244.79,1355.15,1.76005e+06,-42540.9,-0.203717,-1886.02,
-30,-20,-30,0.000923094,1.2207e-07,1275.22,1387.71,1.84603e+06,-44070.8,-0.216724,-2598.52,
-30,-18,-30,0.000923695,1.21636e-07,1304.78,1419.14,1.93111e+06,-45548.3,-0.23264,-2385,
-30,-16,-30,0.000925447,1.21332e-07,1333.86,1449.37,2.01524e+06,-46960.7,-0.24501,-1815.59,
-30,-14,-30,0.00092558,1.19738e-07,1360.88,1476.56,2.09308e+06,-48207.4,-0.254303,-1572.59,
-30,-12,-30,0.000924071,1.18054e-07,1384.74,1501.07,2.16414e+06,-49265.4,-0.267628,-2147.76,
-30,-10,-30,0.000921421,1.16313e-07,1406.53,1523.44,2.23005e+06,-50182.2,-0.278958,-2893.76,
-30,-8,-30,0.000916674,1.14116e-07,1425.64,1543.04,2.28859e+06,-50934.1,-0.290286,-2815.45,
-30,-6,-30,0.000912673,1.10508e-07,1446.63,1564.71,2.35412e+06,-51752.2,-0.302844,-1915.24,
-30,-4,-30,0.000907641,1.06668e-07,1461.26,1579.14,2.39881e+06,-52163.3,-0.311334,-1432.54,
-30,-2,-30,0.000901884,1.02851e-07,1475.37,1593.17,2.44256e+06,-52519.4,-0.319818,-984.451,
-30,0,-30,0.000900554,9.83497e-08,1491.28,1609.35,2.49319e+06,-52967.4,-0.320674,180.618,
-30,2,-30,0.000899245,9.44064e-08,1491.31,1609.37,2.49325e+06,-52646.6,-0.309153,1554.1,
-30,4,-30,0.000902279,8.98407e-08,1483.44,1601.44,2.46831e+06,-51909.5,-0.288869,2878.97,
-30,6,-30,0.000903126,8.72023e-08,1470.48,1587.72,2.42599e+06,-50917.4,-0.26946,3546.79,
-30,8,-30,0.000904712,8.66739e-08,1458.05,1574.12,2.38474e+06,-49963,-0.251507,3402.79,
-30,10,-30,0.000904506,8.77442e-08,1439.17,1553.67,2.32324e+06,-48716.3,-0.234319,2420.27,
-30,12,-30,0.000906127,9.08363e-08,1423.53,1536.43,2.27223e+06,-47673.7,-0.217719,1132.82,
-30,14,-30,0.000907772,9.42381e-08,1407.42,1518.31,2.21949e+06,-46621.5,-0.204165,23.9827,
-30,16,-30,0.000906055,9.98901e-08,1388.91,1498.02,2.16079e+06,-45518.5,-0.195522,-30.4786,
-30,18,-30,0.000904745,1.05971e-07,1367.65,1475.37,2.09575e+06,-44346.5,-0.186819,27.0059,
-30,20,-30,0.000901943,1.11952e-07,1346.54,1453.6,2.03366e+06,-43230.8,-0.185452,-269.967,
-30,22,-30,0.000902666,1.18207e-07,1328.42,1434.77,1.9808e+06,-42248.6,-0.181743,-650.217,
-30,24,-30,0.000902215,1.24606e-07,1310.89,1416.56,1.93034e+06,-41296,-0.182462,-719.436,
-30,26,-30,0.00090146,1.29844e-07,1297.13,1402.74,1.89215e+06,-40557.2,-0.186767,-212.233,
-30,28,-30,0.000900581,1.36236e-07,1281.93,1387.87,1.85121e+06,-39778.2,-0.19137,931.719,
-30,30,-30,0.000902543,1.4235e-07,1270.52,1376.88,1.8211e+06,-39183.4,-0.196514,1955.89,
-28,-30,-30,0.000919351,1.3782e-07,1180.84,1287.45,1.58741e+06,-39389.3,-0.165873,1922.71,
-28,-28,-30,0.000928661,1.4008e-07,1211.78,1321.38,1.67207e+06,-41002.8,-0.179406,1612.42,
-28,-26,-30,0.000935438,1.4161e-07,1243.84,1356.26,1.76155e+06,-42670.1,-0.195097,759.742,
-28,-24,-30,0.000940924,1.42564e-07,1276.27,1391.05,1.85347e+06,-44334.4,-0.210973,-204.941,
-28,-22,-30,0.000944666,1.44558e-07,1311.36,1428.44,1.95503e+06,-46143.5,-0.227879,-976.11,
-28,-20,-30,0.000949951,1.44157e-07,1345.11,1464.28,2.05503e+06,-47887,-0.241461,-878.463,
-28,-18,-30,0.000952796,1.43537e-07,1381.29,1501.97,2.16338e+06,-49719.5,-0.257337,-742.516,
-28,-16,-30,0.000954288,1.43875e-07,1414.62,1536.47,2.26519e+06,-51404.9,-0.270812,230.021,
-28,-14,-30,0.000953689,1.42665e-07,1443.47,1566.82,2.35631e+06,-52827.8,-0.284086,263.339,
