-30,-30,-30,dx,-1.33889e-06,-6.97196e-10,61.9502,62.4961,1.69469e+06,-6923.88,0.000962645,34913.2,
-30,-30,-30,dy,5.35359e-06,1.54913e-09,46.543,48.8184,1.31242e+06,-6855.62,-0.0761721,83551.4,
-30,-30,-30,dz,1.93436e-06,7.00505e-10,-36.4912,-30.9395,-878768,3150.5,0.0247495,-105554,
-30,-25,-30,dx,-1.2567e-07,-6.93418e-10,39.5684,37.4502,1.04141e+06,-4098,0.0201595,60546.3,
-30,-25,-30,dy,2.39012e-06,1.44065e-09,37.9355,41.8467,1.11992e+06,-6134.75,-0.118109,72105.9,
-30,-25,-30,dz,-1.09186e-06,7.18942e-10,1.12695,0.93457,27216,-36.25,0.0298808,-132800,
-30,-20,-30,dx,2.28907e-06,-1.5877e-09,87.4053,83.4551,2.33237e+06,-9542.25,0.0529185,68356.1,
-30,-20,-30,dy,3.66673e-06,9.80579e-10,23.9131,30.1621,789776,-4177.12,-0.0952959,-18559.3,
-30,-20,-30,dz,2.43273e-06,1.10602e-09,-3.41309,-8.00488,-189072,155.625,0.0828823,-17726.5,
-30,-15,-30,dx,1.69501e-07,-1.77563e-09,91.0635,87.9648,2.47653e+06,-9966.38,-0.00197065,27739.2,
-30,-15,-30,dy,3.79066e-06,2.62998e-09,21.0762,30.8301,791168,-4159,-0.137565,-64972.1,
-30,-15,-30,dz,-2.35508e-07,1.8503e-09,-4.15625,-12.4248,-288288,210.25,0.006019,94642.1,
-30,-10,-30,dx,4.74334e-07,-9.80439e-10,84.8057,82.6943,2.33474e+06,-9237.88,0.0307856,29315.3,
-30,-10,-30,dy,1.77568e-06,1.07448e-09,11.5215,19.3379,487040,-2880.38,-0.154726,-43488.6,
-30,-10,-30,dz,1.13546e-06,2.59007e-10,-5.66602,-12.7188,-306752,1134.62,0.0941486,88997.3,
-30,-5,-30,dx,3.76662e-06,-2.35565e-09,89.999,88.7354,2.51514e+06,-9739.25,0.073436,14070.5,
-30,-5,-30,dy,-1.12574e-07,6.34717e-10,60.7148,60.7549,1.71512e+06,-8129.62,-0.15065,-29339.4,
-30,-5,-30,dz,-8.68225e-07,6.8485e-10,-12.9717,-10.9639,-324176,958.5,0.051061,99625.3,
-30,0,-30,dx,-4.62169e-07,-1.0699e-09,126.999,125.359,3.5783e+06,-14668.4,-0.0101804,40784.5,
