x,y,z,dx,dy,dz
-26.0,-24.0,-30.0,0.134946265397936,0.2964823143490516,0.1844865008495739
-26.0,-22.0,-30.0,0.1448999101376533,0.30862911209958777,0.18306364818567877
-26.0,-20.0,-30.0,0.1589301269358332,0.33052427843349125,0.18342272553369757
-26.0,-18.0,-30.0,0.1730513043305946,0.35327861469640365,0.18848243681855298
-26.0,-16.0,-30.0,0.1865546460971156,0.37914645714725975,0.186471221400891
-26.0,-14.0,-30.0,0.20319333069846385,0.4163992655977572,0.18171922680198888
-26.0,-12.0,-30.0,0.22095628475707052,0.4545073241663311,0.18510943279871098
-26.0,-10.0,-30.0,0.23596638835493305,0.4936262502612733,0.19154990796523863
-26.0,-8.0,-30.0,0.2543248265645397,0.5359094371302845,0.18386103558021874
-26.0,-6.0,-30.0,0.2756004080189627,0.5706170436454664,0.185090873886608
-26.0,-4.0,-30.0,0.29082031846864737,0.5948378715278002,0.18317063399187222
-26.0,-2.0,-30.0,0.31538546293831016,0.5802302409267432,0.18817313935036684
-26.0,0.0,-30.0,0.33939307894112614,0.44307765160389495,0.18351176523884466
-26.0,2.0,-30.0,0.3799677612755503,0.3200616872571934,0.18430688351239188
-26.0,4.0,-30.0,0.4219296076899956,0.29781156411886556,0.17872463329372099
-26.0,6.0,-30.0,0.4706562162593976,0.2643461654787825,0.1852310510504713
-26.0,8.0,-30.0,0.51782518137715,0.231829426918458,0.1826213993456244
-26.0,10.0,-30.0,0.5665110700315247,0.2152161590466426,0.18575392780899885
-26.0,12.0,-30.0,0.6026490316596314,0.21831255258978002,0.18114252103434533
-26.0,14.0,-30.0,0.6445086731798078,0.2535197766988334,0.1834660365578308
-26.0,16.0,-30.0,0.6948940518770219,0.3200239114784654,0.18234080028126023
-26.0,18.0,-30.0,0.7308675285106355,0.404208521070226,0.18883360264804644
-26.0,20.0,-30.0,0.7712504705560836,0.5087539804012072,0.18153801747679157
-26.0,22.0,-30.0,0.8154094159176877,0.6268482117727054,0.18334634292864752
-26.0,24.0,-30.0,0.8433873800333564,0.7524499001920025,0.18342090090916405
-26.0,26.0,-30.0,0.8449698069139921,0.9107417648092891,0.17951287204453248
-26.0,28.0,-30.0,0.8407778802239958,1.0472276511761425,0.18576404084241707
-26.0,30.0,-30.0,0.7968738878970816,5.418696364158698,0.1813368366814976
-24.0,-30.0,-30.0,0.09803109284298482,5.760209558475843,0.18616184503632902
-24.0,-28.0,-30.0,0.10478707823720415,0.26899259083171806,0.18525894680603172
-24.0,-26.0,-30.0,0.11194852279239759,0.2792409159949343,0.18331485361863029
-24.0,-24.0,-30.0,0.12362907824306565,0.29287946321169367,0.18627897139261285
-24.0,-22.0,-30.0,0.13559604946785866,0.3008826034335651,0.1890073705751974
-24.0,-20.0,-30.0,0.14731921101886183,0.31714997900972663,0.18330872245785204
-24.0,-18.0,-30.0,0.16255940078319006,0.3448657259648888,0.1834909015662351
-24.0,-16.0,-30.0,0.17661541712394957,0.3730683609989182,0.18422565034883145
-24.0,-14.0,-30.0,0.19137385720685823,0.40852609999682865,0.18787671121955063
-24.0,-12.0,-30.0,0.2082903258311736,0.44765220838156816,0.18474267639677333
-24.0,-10.0,-30.0,0.22791435053938985,0.49096534959409077,0.18459144823816204
-24.0,-8.0,-30.0,0.24592228032622207,0.5352468552529859,0.18939265348327386
-24.0,-6.0,-30.0,0.2690579003952972,0.5814827445207337,0.18573308214916814
-24.0,-4.0,-30.0,0.286803610443136,0.6027868637700905,0.18815771396016973
-24.0,-2.0,-30.0,0.3061403849505352,0.5752830404493491,0.18430894024490777
-24.0,0.0,-30.0,0.3465469281841954,0.4360380284702144,0.18398545690867393
-24.0,2.0,-30.0,0.3832431931044769,0.30987617341808904,0.1871690010817555
-24.0,4.0,-30.0,0.43070715070647814,0.27853819855677414,0.1849637283378813
-24.0,6.0,-30.0,0.4813229948326031,0.23623838824243976,0.1846923955384331
-24.0,8.0,-30.0,0.5250964733048821,0.20116539562279737,0.1829876977642475
-24.0,10.0,-30.0,0.5718600956541222,0.187091976802376,0.1806189658534366
-24.0,12.0,-30.0,0.6161317303354831,0.17606739363464635,0.18401316334201157
-24.0,14.0,-30.0,0.6629393239460656,0.19845224749436594,0.1828127020772006
-24.0,16.0,-30.0,0.6995742841463243,0.27709487013660455,0.18015117432451172
-24.0,18.0,-30.0,0.7572412730286638,0.3661952517867211,0.18126169030367187
-24.0,20.0,-30.0,0.8001557212987996,0.4591293381942208,0.1894088751494185
-24.0,22.0,-30.0,0.8593234960027545,0.5826968730539741,0.186535203275673
-24.0,24.0,-30.0,0.9069126072560545,0.7306267475043912,0.18040195247616014
-24.0,26.0,-30.0,0.9309352451919667,0.9028884333421926,0.18337653669413884
-24.0,28.0,-30.0,0.9506994473751194,1.0464065927355084,0.17820446562628456
-24.0,30.0,-30.0,0.9306476591863632,5.036894904833991,0.1686226667787736
-22.0,-30.0,-30.0,0.08873772370356339,5.37921182389051,0.18674025911929104
