x,y,z,dx,dy,dz
-24.0,-18.0,-30.0,503439.8316153559,339838.3321985937,87796.57501907239
-24.0,-16.0,-30.0,577327.0031944212,337606.26150344557,88368.0490376663
-24.0,-14.0,-30.0,655034.4618896315,325748.4570550677,105519.95880757683
-24.0,-12.0,-30.0,747344.5690342275,313761.8930990571,102436.12926330099
-24.0,-10.0,-30.0,858624.1931940792,300099.3662455795,101992.99046570982
-24.0,-8.0,-30.0,961954.5218291027,303635.39833386784,109444.78273791743
-24.0,-6.0,-30.0,1076643.5410367025,303212.09678158624,103064.20403401922
-24.0,-4.0,-30.0,1208211.8338578155,246613.6666707553,101953.8048380207
-24.0,-2.0,-30.0,1310028.2557466147,165595.24811506088,110314.24949282568
-24.0,0.0,-30.0,1337525.8240634005,53964.59447309739,111998.08523173246
-24.0,2.0,-30.0,1305873.1496457052,86502.3644840299,90312.59158700328
-24.0,4.0,-30.0,1248075.6254080858,185235.5632103698,81321.4885691489
-24.0,6.0,-30.0,1185408.3808671604,244728.45055768077,81191.60054167447
-24.0,8.0,-30.0,1093970.238612228,280036.3186875518,78878.65214870205
-24.0,10.0,-30.0,1014504.771165183,302412.1798538194,65579.19054435508
-24.0,12.0,-30.0,905022.041334058,296528.3503919674,64681.98859582534
-24.0,14.0,-30.0,808788.0231386225,291986.3854410094,50598.21183721627
-24.0,16.0,-30.0,712859.446506957,311008.59858491475,50618.69670704867
-24.0,18.0,-30.0,630984.030933777,314218.8735434458,48452.58662271436
-24.0,20.0,-30.0,546192.0424519248,299227.03761381295,47254.454869036985
-24.0,22.0,-30.0,473712.46398670034,275806.1310022524,42254.5875291291
-24.0,24.0,-30.0,404129.2005854068,243342.31200386112,42416.26246360883
-24.0,26.0,-30.0,335794.8911670834,221311.70682307545,31647.903754357776
-24.0,28.0,-30.0,274671.3307853392,180276.48173960164,28996.17364085021
-24.0,30.0,-30.0,235593.51687821152,139599.16063041377,24074.912110006146
-22.0,-30.0,-30.0,298577.6589786057,56438.38207862487,66569.755910897
-22.0,-28.0,-30.0,334641.5055044443,257126.14170396238,81435.88012827278
-22.0,-26.0,-30.0,381597.0705220541,252580.057600826,79163.7010143531
-22.0,-24.0,-30.0,421471.27265798155,262757.57916793163,84021.6730765763
-22.0,-22.0,-30.0,445783.702929826,298370.08345354145,75820.78870005094
-22.0,-20.0,-30.0,468694.8479443559,340564.5668978295,83336.75596257258
-22.0,-18.0,-30.0,520637.35916295525,401171.1265463748,102386.82049095898
-22.0,-16.0,-30.0,596914.7614775478,425865.68317885726,104758.97071479222
-22.0,-14.0,-30.0,704885.6860695417,422712.9425331673,117073.24495333697
-22.0,-12.0,-30.0,820785.8715916004,424652.6241322621,112712.77313644411
-22.0,-10.0,-30.0,965897.7850196824,422924.58689579536,115655.54080323441
-22.0,-8.0,-30.0,1122361.1463078433,431782.3959850229,120745.68100130877
-22.0,-6.0,-30.0,1290684.3901086785,440591.850732642,127665.61192089276
-22.0,-4.0,-30.0,1443154.5350459588,393942.92478897504,124654.99120867904
-22.0,-2.0,-30.0,1631956.508021402,266875.0038151952,137892.83893766202
-22.0,0.0,-30.0,1722441.5476683623,60860.06003885724,130065.83967173575
-22.0,2.0,-30.0,1695105.2970328606,144795.31564934968,107046.90887989216
-22.0,4.0,-30.0,1605986.7450616,261296.58300538233,109613.40090816647
-22.0,6.0,-30.0,1508784.6447787238,334447.0769173339,93583.11113403842
-22.0,8.0,-30.0,1391708.944878574,378699.9045024809,93712.15884891477
-22.0,10.0,-30.0,1245819.647452645,408141.19867626834,72280.89624156825
-22.0,12.0,-30.0,1104999.8295617318,418023.3406890989,74963.29606091398
-22.0,14.0,-30.0,961226.1962685918,406453.00616653444,56494.43126221555
-22.0,16.0,-30.0,851398.7017358243,406669.79460580915,64302.54965844029
-22.0,18.0,-30.0,740280.8032777763,405815.37707096257,53959.57150571228
-22.0,20.0,-30.0,638672.9302255504,383906.40825447306,55143.51210208345
-22.0,22.0,-30.0,548445.3931415422,352075.5580668775,48387.0150384939
-22.0,24.0,-30.0,462757.6213943752,321901.10898764816,43538.396584496135
-22.0,26.0,-30.0,378119.39484154515,291059.632971337,39347.752264106675
-22.0,28.0,-30.0,313322.79733763245,232763.92164931167,33008.53729865739
-22.0,30.0,-30.0,265078.7110786179,138504.49041608933,30209.915212157
-20.0,-30.0,-30.0,294194.58302396705,102968.92061386196,71146.14047357292
-20.0,-28.0,-30.0,337340.45086076256,302578.20245783066,70595.53319383984
-20.0,-26.0,-30.0,386906.6758403726,306933.52572047105,81518.17111773248
-20.0,-24.0,-30.0,457965.7164267353,297530.1916790185,81590.36920200846
-20.0,-22.0,-30.0,473166.0543998142,306788.7411268818,90571.77537840448
-20.0,-20.0,-30.0,501754.63769957767,380346.6693170214,102473.76926665465
-20.0,-18.0,-30.0,556248.2831648036,468055.3712108532,101954.41376299296
-20.0,-16.0,-30.0,643649.8296241666,521848.2284942667,113817.86199073688
-20.0,-14.0,-30.0,779393.4398165081,549617.5894487352,115969.1327477685
-20.0,-12.0,-30.0,956412.0157275914,574776.4025010018,124817.7963046773
-20.0,-10.0,-30.0,1156144.467355565,601673.5657173828,134635.8320661205
-20.0,-8.0,-30.0,1383988.8088577483,628422.0835841362,143805.8840251283
-20.0,-6.0,-30.0,1641819.2156653819,624006.4878913191,141778.38038729609
-20.0,-4.0,-30.0,1905257.291008288,587886.46624499,155695.6044502925
-20.0,-2.0,-30.0,2114114.143171404,444870.4291272997,146439.5738840549
-20.0,0.0,-30.0,2255763.812759691,117025.17593715647,139218.3530216321
-20.0,2.0,-30.0,2228372.6879191855,203021.0014636112,119677.94126607568
-20.0,4.0,-30.0,2099544.3305151416,371620.70392217836,121839.6612893271
-20.0,6.0,-30.0,1922400.3944559568,459023.20354906475,107316.53915770943
-20.0,8.0,-30.0,1748143.6369862328,542999.6499404507,99225.01168030793
-20.0,10.0,-30.0,1547067.852842698,589123.6434304727,88400.69028386378
-20.0,12.0,-30.0,1346846.6654147035,581132.9257446964,78154.72039590699
-20.0,14.0,-30.0,1166516.9032177574,545592.9313616804,71860.60038561643
-20.0,16.0,-30.0,1026575.5878565533,531954.9671339085,68482.30831979492
-20.0,18.0,-30.0,877263.0224661359,526944.9471071771,70170.53191945022
-20.0,20.0,-30.0,752507.3365269455,491062.78366977384,58890.820450428386
-20.0,22.0,-30.0,624075.7111488269,451720.98874479235,46455.66941109677
-20.0,24.0,-30.0,525714.5050754192,413668.15612095647,44061.81647718744
-20.0,26.0,-30.0,422832.0940242128,370745.0551593436,38680.73632874679
-20.0,28.0,-30.0,357492.51592830673,293319.1170186846,41546.99494319895
-20.0,30.0,-30.0,306705.30064666294,158721.7114623925,36372.01811436417
-18.0,-30.0,-30.0,283715.09464096115,128566.07243690472,74749.7517316424
-18.0,-28.0,-30.0,322502.5992043014,349831.78547888546,74437.06191299106
-18.0,-26.0,-30.0,387196.42361310543,373201.2052327807,95973.01525114478
-18.0,-24.0,-30.0,468666.86833772453,349014.5599265711,98271.02866998849
-18.0,-22.0,-30.0,516038.0964240227,342161.1875373091,99959.78312157892
-18.0,-20.0,-30.0,574431.5312810042,423653.0354324617,106448.1421289756
-18.0,-18.0,-30.0,633963.2074470774,543065.4115320169,99977.57189443345
-18.0,-16.0,-30.0,801448.7381498339,648992.456486386,121157.03030249877
-18.0,-14.0,-30.0,988186.2695236969,735454.42730173,133128.11585792413
-18.0,-12.0,-30.0,1263767.9486304622,801418.8226916144,141535.86847354606
-18.0,-10.0,-30.0,1585783.0283231533,850529.4851701487,149839.66170670706
-18.0,-8.0,-30.0,1944673.4569720563,917459.0599421563,179210.53890417883
-18.0,-6.0,-30.0,2323943.1635504924,961860.7830253906,178390.46711437014
-18.0,-4.0,-30.0,2745630.372297773,866240.1850069722,167710.14391565937
-18.0,-2.0,-30.0,3070080.898222957,617379.2509812376,208725.5821138124
-18.0,0.0,-30.0,3227424.324527645,174953.26662741855,169966.88474415755
-18.0,2.0,-30.0,3141917.3037094353,300917.7952059638,157432.3338146876
-18.0,4.0,-30.0,2875674.6202013926,567290.0881837666,145197.57660286597
-18.0,6.0,-30.0,2584056.6726683252,685856.7960631035,137948.37712749967
-18.0,8.0,-30.0,2241672.318001097,754027.4047115111,118717.77232948951
-18.0,10.0,-30.0,1956179.5684649458,809435.4115452026,95761.7590142621
-18.0,12.0,-30.0,1661264.9483894838,798582.6228736828,109446.33791637943
-18.0,14.0,-30.0,1410113.5237537,726718.5293505222,84821.89558870955
-18.0,16.0,-30.0,1212379.8516486324,695913.2736921182,82829.97635107352
-18.0,18.0,-30.0,1043796.2744427592,679884.7889034356,69440.77480163869
-18.0,20.0,-30.0,872187.96002305,637105.1104241965,69671.32744976909
-18.0,22.0,-30.0,731899.0996960972,578892.8818842807,60441.42792972996
-18.0,24.0,-30.0,598007.7012591171,523167.9848314578,52003.85234317636
-18.0,26.0,-30.0,486134.620898884,459273.251734686,53940.04377254833
-18.0,28.0,-30.0,414235.3850101525,348853.88939206855,43669.99499432417
-18.0,30.0,-30.0,354731.7687572518,212208.67968069692,39340.79566704582
-16.0,-30.0,-30.0,247843.88119041524,118753.92171739732,82382.52561420215
-16.0,-28.0,-30.0,294805.02707106905,406057.6828339608,80172.96746380787
-16.0,-26.0,-30.0,377247.23656285275,453110.99050820945,95737.23870717542
-16.0,-24.0,-30.0,513264.4733516891,426383.4850592303,103145.81014578711
-16.0,-22.0,-30.0,614129.6868682756,412557.7523053374,95135.82722047078
-16.0,-20.0,-30.0,706466.7500669665,498277.9853159071,113884.98806723041
-16.0,-18.0,-30.0,788512.3347657936,695078.9116835357,116215.31018323643
-16.0,-16.0,-30.0,1004852.9539456017,876071.7597423616,125211.01187112914
-16.0,-14.0,-30.0,1291119.7032872816,1011936.9014301862,154348.61633954162
-16.0,-12.0,-30.0,1630807.143133149,1172379.6229248252,165606.5044428862
-16.0,-10.0,-30.0,2074242.7012175648,1282586.4193193319,180518.2454006299
-16.0,-8.0,-30.0,2617754.3636024576,1366582.3338443944,172919.62692253522
-16.0,-6.0,-30.0,3226499.612365641,1424958.7774549725,203098.4352916007
-16.0,-4.0,-30.0,3876861.4518963126,1334018.2680142594,212458.9361944281
-16.0,-2.0,-30.0,4514752.9615539,926687.8860482287,239081.8913258954
-16.0,0.0,-30.0,4847383.782756866,188951.95179908382,264043.24373909435
-16.0,2.0,-30.0,4680659.442761252,554730.5545085621,220056.5527425935
-16.0,4.0,-30.0,4118116.6663775393,929458.549079684,163316.20308298376
-16.0,6.0,-30.0,3489022.020004686,1093024.4310069312,136759.01672220777
-16.0,8.0,-30.0,2981228.6028561457,1170854.3806439412,138083.3449071537
-16.0,10.0,-30.0,2493933.602824248,1169487.6353701195,136206.9651439073
-16.0,12.0,-30.0,2060472.8641545256,1127152.6314024099,110701.68777464265
-16.0,14.0,-30.0,1692040.6881064072,994462.1030237494,105153.73290693274
-16.0,16.0,-30.0,1390288.0013335333,898265.7337658152,94331.01571506365
-16.0,18.0,-30.0,1174674.9247690986,867136.6331605021,81282.03408574869
-16.0,20.0,-30.0,981206.7863519579,802979.5774958244,79389.93637224952
-16.0,22.0,-30.0,825498.6500407881,725937.3713930298,59688.700890587264
-16.0,24.0,-30.0,667712.5854731327,659460.1510976141,61565.068009963536
-16.0,26.0,-30.0,539891.6509221963,554521.6374905575,57872.54206197631
-16.0,28.0,-30.0,463077.9520698076,424711.84060377086,46766.13387607314
-16.0,30.0,-30.0,388877.6869035105,325040.7108316574,42098.52785490573
-14.0,-30.0,-30.0,229906.1242571668,68732.9470758484,83969.23787463862
-14.0,-28.0,-30.0,299315.85217189876,479246.1404191296,86445.09877043132
-14.0,-26.0,-30.0,400474.7411455219,591676.6528274548,98464.43534735283
-14.0,-24.0,-30.0,557840.4055162653,585910.7302957795,107498.81651043872
-14.0,-22.0,-30.0,702853.4556130493,535369.2433501834,123558.7190913876
-14.0,-20.0,-30.0,817534.4792406876,598033.7445837128,111252.9204745892
-14.0,-18.0,-30.0,934971.8589707732,841445.1055337077,132312.51900257298
-14.0,-16.0,-30.0,1162381.498631013,1151591.4392836955,149219.20338918187
-14.0,-14.0,-30.0,1475903.3691020424,1361403.8502689719,168997.39360012973
-14.0,-12.0,-30.0,1905795.1697789826,1584544.521929044,206468.39110735277
-14.0,-10.0,-30.0,2447121.742985198,1837473.6600732103,224920.01727559767
-14.0,-8.0,-30.0,3190894.5853454536,2069717.1383718627,242952.5485945779
-14.0,-6.0,-30.0,4137724.6019500135,2220970.7818397623,260340.84764171852
-14.0,-4.0,-30.0,5266629.341121703,2154492.634801086,313224.69015156414
-14.0,-2.0,-30.0,6486105.138955811,1587930.515172607,318029.5207553566
-14.0,0.0,-30.0,7186119.452539927,341083.7280914174,335126.78763477696
-14.0,2.0,-30.0,6879791.42058356,1030212.4318166301,292138.3177002202
-14.0,4.0,-30.0,5903626.577037729,1758926.9165920292,262039.74147330216
-14.0,6.0,-30.0,4791585.648175992,1822764.530762549,225126.98446616693
-14.0,8.0,-30.0,3810916.372306407,1749124.0201414886,174054.9648843476
-14.0,10.0,-30.0,3046676.7958546956,1730158.4855812513,134014.1433441978
-14.0,12.0,-30.0,2439749.0814081575,1600419.035019011,127363.60836185822
-14.0,14.0,-30.0,1889033.622555291,1396877.1716620713,102106.25534989062
-14.0,16.0,-30.0,1548227.1781634898,1213276.6947276054,107493.41736130777
-14.0,18.0,-30.0,1237607.6287008189,1088970.1155700784,89104.5310379694
-14.0,20.0,-30.0,1032754.3370411473,986287.7266155095,89192.77919307549
-14.0,22.0,-30.0,834174.0312139636,892395.0627432746,75445.7088370933
-14.0,24.0,-30.0,681919.620056981,808791.942936914,62900.76878921413
-14.0,26.0,-30.0,566470.8505320807,663931.1274566575,56590.97514312378
-14.0,28.0,-30.0,492757.1573074409,499897.71691813885,57480.73158128731
-14.0,30.0,-30.0,414894.6266056213,445307.93607999984,47866.29769211466
-12.0,-30.0,-30.0,245183.1299920454,29713.205022984566,88612.23135690491
-12.0,-28.0,-30.0,327405.24746228947,576637.3510752595,94264.51957416811
